DateTime,cem_type,Residue,Blaine,C3A,C4AF,G-SO3,G-Moisture,FA-Blaine,Gypsum Weigh Feeder_TPH,Fly Ash SFF_TPH,Drive Power_MILL_KW,Separator_speed_RPM,Position_Master Roller1_mm,Counter Pressure_HLSM_mm,Hydraulic_pressure,Fan Power_Kw
03-11-2021 07:32,Premium,16.2,350.0,6.52,13.25,43.31,0.11,241.0,4.34,58.34,3100.05,1026.0,61.31,21.16,80.6,1342.6
03-11-2021 09:38,Non premium,21.0,344.0,6.52,13.25,43.31,0.11,241.0,5.09,72.94,3166.44,924.0,47.18,19.88,81.14,1315.8
03-11-2021 10:35,Non premium,20.4,342.0,6.52,13.25,43.31,0.11,241.0,5.32,72.46,3089.7,906.0,67.23,23.04,77.44,1313.07
03-11-2021 11:38,Non premium,18.1,331.0,6.52,13.25,43.31,0.11,241.0,4.67,64.85,3205.02,895.0,85.87,25.6,70.69,1275.3
03-11-2021 12:32,Non premium,20.0,339.0,6.52,13.25,43.31,0.11,241.0,4.92,67.71,3148.74,921.0,80.68,21.62,80.33,1245.4
03-11-2021 13:30,Non premium,18.8,332.0,6.52,13.25,43.31,0.11,241.0,5.08,69.05,3061.78,921.0,79.38,22.6,79.98,1251.93
03-11-2021 14:35,Non premium,20.7,332.0,6.52,13.25,43.31,0.11,241.0,4.89,68.32,2818.43,921.0,84.42,22.91,78.17,1276.71
04-11-2021 11:35,Premium,13.2,350.0,7.46,12.89,43.31,0.11,238.0,4.47,62.85,3193.19,1014.0,62.43,21.27,83.45,1280.78
04-11-2021 13:30,Premium,15.4,352.0,7.46,12.89,43.31,0.11,238.0,4.64,62.17,3076.12,995.0,65.41,21.69,82.94,1285.0
04-11-2021 14:34,Premium,17.0,346.0,7.46,12.89,43.31,0.11,238.0,4.67,60.61,3012.58,995.0,62.88,21.92,81.29,1288.67
04-11-2021 15:35,Premium,17.9,344.0,7.46,12.89,43.31,0.11,238.0,4.69,62.16,2933.31,946.0,72.96,21.1,82.01,1307.0
06-11-2021 10:35,Non premium,22.6,334.0,7.06,13.03,43.31,0.11,229.0,4.44,58.37,3006.65,915.0,76.45,28.68,71.92,1339.29
06-11-2021 11:38,Non premium,20.1,337.0,7.06,13.03,43.31,0.11,229.0,4.94,64.26,2998.02,915.0,49.59,22.16,80.86,1337.67
06-11-2021 12:36,Non premium,22.5,327.0,7.06,13.03,43.31,0.11,229.0,4.98,65.82,2958.46,896.0,67.67,21.25,81.97,1325.32
06-11-2021 13:35,Non premium,21.8,332.0,7.06,13.03,43.31,0.11,229.0,4.88,66.72,3076.27,876.0,51.43,22.23,80.35,1317.16
06-11-2021 14:30,Non premium,16.9,329.0,7.06,13.03,43.31,0.11,229.0,4.79,65.66,3159.64,894.0,79.46,23.12,73.45,1324.38
06-11-2021 15:35,Non premium,19.8,334.0,7.06,13.03,43.31,0.11,229.0,5.11,73.03,3011.24,896.0,66.68,20.12,82.07,1303.79
06-11-2021 16:32,Non premium,21.0,332.0,7.06,13.03,43.31,0.11,229.0,4.82,71.13,3155.99,925.0,47.83,22.06,82.6,1285.55
06-11-2021 16:34,Non premium,20.2,327.0,7.06,13.03,43.31,0.11,229.0,5.13,71.81,3090.36,924.0,68.08,22.69,82.02,1287.54
06-11-2021 17:37,Non premium,18.5,337.0,7.06,13.03,43.31,0.11,229.0,4.99,74.79,3040.66,875.0,49.95,22.98,79.62,1293.73
06-11-2021 19:30,Non premium,20.5,332.0,7.06,13.03,43.31,0.11,229.0,5.48,80.45,3115.87,865.0,66.89,23.21,80.36,1274.37
06-11-2021 20:35,Non premium,19.4,337.0,7.06,13.03,43.31,0.11,229.0,5.49,80.84,3124.51,875.0,51.31,22.53,81.42,1255.47
06-11-2021 21:38,Non premium,20.5,340.0,7.06,13.03,43.31,0.11,229.0,5.31,77.82,2968.78,865.0,57.5,22.38,81.01,1250.45
06-11-2021 23:35,Premium,12.8,332.0,7.06,13.03,43.31,0.11,229.0,4.66,64.29,2943.62,1014.0,44.44,23.84,79.49,1299.92
07-11-2021 00:38,Premium,12.9,334.0,6.95,13.03,43.31,0.11,241.0,4.72,60.54,3117.39,1014.0,64.3,22.99,81.37,1296.35
07-11-2021 01:35,Premium,14.2,338.0,6.95,13.03,43.31,0.11,241.0,4.79,60.45,3166.26,1014.0,57.6,22.69,81.64,1294.13
07-11-2021 02:30,Premium,17.2,339.0,6.95,13.03,43.31,0.11,241.0,4.56,59.27,2864.97,965.0,55.26,22.86,81.04,1326.37
07-11-2021 03:33,Premium,15.5,329.0,6.95,13.03,43.31,0.11,241.0,4.79,60.62,3309.85,995.0,50.95,23.1,80.77,1318.89
07-11-2021 04:38,Premium,17.7,322.0,6.95,13.03,43.31,0.11,241.0,4.62,59.91,3066.37,974.0,59.23,24.08,80.8,1324.08
07-11-2021 05:35,Premium,19.7,332.0,6.95,13.03,43.31,0.11,241.0,4.83,59.52,3072.9,975.0,61.29,24.7,79.69,1300.85
07-11-2021 06:38,Premium,17.1,329.0,6.95,13.03,43.31,0.11,241.0,4.61,59.26,3079.16,1005.0,55.8,23.99,79.36,1320.32
07-11-2021 07:36,Premium,16.0,337.0,6.95,13.03,43.31,0.11,241.0,4.56,58.74,3164.75,1005.0,52.98,23.36,80.73,1305.79
07-11-2021 08:35,Non premium,18.2,329.0,6.95,13.03,43.31,0.11,241.0,5.2,62.49,3134.82,955.0,51.98,24.31,78.39,1313.38
07-11-2021 09:34,Premium,15.0,337.0,6.95,13.03,43.31,0.11,241.0,4.54,60.76,3141.23,1014.0,53.84,23.53,79.73,1289.56
07-11-2021 10:32,Premium,15.6,346.0,6.95,13.03,43.31,0.11,241.0,4.67,61.28,3210.7,1014.0,62.35,22.4,81.78,1269.91
07-11-2021 11:30,Premium,17.8,329.0,6.95,13.03,43.31,0.11,241.0,4.84,61.82,3319.81,955.0,61.6,24.91,71.06,1263.22
07-11-2021 12:35,Premium,17.9,334.0,6.95,13.03,43.31,0.11,241.0,4.53,60.96,3025.78,995.0,58.9,25.63,76.47,1288.54
07-11-2021 15:30,Premium,12.2,344.0,6.95,13.03,43.31,0.11,241.0,4.49,61.66,3197.78,995.0,58.82,23.98,78.62,1260.68
07-11-2021 16:37,Premium,12.9,341.0,6.95,13.03,43.31,0.11,241.0,4.7,64.27,3159.49,1034.0,63.73,22.73,81.72,1258.14
08-11-2021 08:38,Premium,13.7,344.0,6.6,13.1,42.84,0.13,255.0,4.47,62.23,3028.86,1044.0,61.01,20.28,81.71,1352.28
08-11-2021 09:35,Premium,14.0,341.0,6.6,13.1,42.84,0.13,255.0,4.72,63.81,3149.4,1014.0,51.29,18.79,83.57,1340.01
08-11-2021 10:37,Non premium,22.6,325.0,6.6,13.1,42.84,0.13,255.0,5.14,70.81,3101.81,915.0,57.14,18.84,83.21,1331.85
08-11-2021 11:35,Non premium,20.4,332.0,6.6,13.1,42.84,0.13,255.0,5.18,70.98,3118.13,915.0,44.97,19.45,81.73,1323.82
08-11-2021 13:35,Non premium,21.7,310.0,6.6,13.1,42.84,0.13,255.0,5.21,66.26,3096.65,915.0,48.98,19.73,81.03,1309.76
08-11-2021 14:32,Non premium,19.0,322.0,6.6,13.1,42.84,0.13,255.0,5.04,66.42,3055.75,915.0,60.13,20.1,81.9,1309.19
08-11-2021 15:35,Non premium,15.6,317.0,6.6,13.1,42.84,0.13,255.0,4.83,65.31,3155.01,945.0,48.52,20.07,81.15,1304.34
08-11-2021 16:38,Non premium,20.5,320.0,6.6,13.1,42.84,0.13,255.0,4.91,63.17,2951.72,924.0,62.9,21.6,79.27,1312.59
08-11-2021 17:32,Non premium,19.8,319.0,6.6,13.1,42.84,0.13,255.0,4.79,60.92,3101.56,945.0,52.46,26.73,73.0,1293.9
08-11-2021 18:35,Non premium,20.8,320.0,6.6,13.1,42.84,0.13,255.0,5.06,61.87,3164.97,945.0,58.06,24.21,78.25,1299.41
08-11-2021 19:38,Non premium,18.7,315.0,6.6,13.1,42.84,0.13,255.0,4.78,62.35,3098.51,960.0,50.36,23.77,76.63,1326.84
08-11-2021 20:32,Non premium,19.5,327.0,6.6,13.1,42.84,0.13,255.0,4.69,59.56,3193.88,960.0,59.61,23.4,79.08,1325.93
08-11-2021 21:36,Non premium,19.2,329.0,6.6,13.1,42.84,0.13,255.0,4.84,63.92,3059.44,960.0,46.29,24.89,75.52,1326.3
08-11-2021 22:32,Non premium,18.6,332.0,6.6,13.1,42.84,0.13,255.0,4.82,68.73,3105.38,945.0,56.06,22.65,82.42,1309.54
08-11-2021 23:35,Non premium,17.6,334.0,6.6,13.1,42.84,0.13,255.0,5.13,69.61,3119.99,935.0,55.64,23.42,80.63,1302.41
09-11-2021 00:38,Premium,13.6,346.0,6.59,12.98,42.84,0.13,249.0,4.55,62.34,3219.5,1014.0,42.42,21.51,83.61,1279.93
09-11-2021 01:33,Premium,15.8,337.0,6.59,12.98,42.84,0.13,249.0,4.72,61.93,3217.48,985.0,57.73,21.23,82.8,1272.55
09-11-2021 02:35,Premium,15.9,332.0,6.59,12.98,42.84,0.13,249.0,4.71,63.28,3172.1,975.0,54.7,22.38,81.72,1248.13
09-11-2021 03:33,Premium,14.7,334.0,6.59,12.98,42.84,0.13,249.0,4.78,62.35,3132.05,974.0,37.63,21.66,83.92,1249.74
09-11-2021 04:35,Premium,15.2,332.0,6.59,12.98,42.84,0.13,249.0,4.7,62.83,3196.46,994.0,49.42,22.58,81.08,1266.27
09-11-2021 05:32,Premium,15.0,334.0,6.59,12.98,42.84,0.13,249.0,4.69,63.2,3206.01,995.0,57.54,22.46,81.5,1277.31
09-11-2021 06:37,Premium,11.3,341.0,6.59,12.98,42.84,0.13,249.0,4.29,55.72,3077.11,1026.0,53.73,23.27,81.33,1293.79
09-11-2021 07:35,Premium,12.5,332.0,6.59,12.98,42.84,0.13,249.0,4.23,53.99,2968.69,1025.0,49.07,25.6,77.67,1298.49
09-11-2021 08:38,Premium,16.2,322.0,6.59,12.98,42.84,0.13,249.0,4.68,59.03,3111.68,974.0,58.75,23.72,77.78,1308.81
09-11-2021 09:32,Non premium,20.0,310.0,6.59,12.98,42.84,0.13,249.0,4.95,62.35,3036.25,946.0,50.78,23.34,80.89,1316.5
09-11-2021 10:35,Premium,15.7,327.0,6.59,12.98,42.84,0.13,249.0,4.88,55.27,3240.31,995.0,53.77,22.98,79.45,1295.01
10-11-2021 06:33,Premium,8.3,348.0,7.41,13.41,42.84,0.13,268.0,4.33,45.47,3084.35,1094.0,36.49,23.42,76.91,1287.24
10-11-2021 07:37,Premium,11.2,361.0,7.41,13.41,42.84,0.13,268.0,4.47,49.39,3057.71,1104.0,40.51,24.85,73.67,1296.85
10-11-2021 08:35,Premium,9.7,355.0,7.41,13.41,42.84,0.13,268.0,4.4,50.15,3213.14,1093.0,43.19,23.36,74.82,1286.61
10-11-2021 09:38,Premium,10.7,339.0,7.41,13.41,42.84,0.13,268.0,3.76,51.97,3054.71,1074.0,33.94,24.98,71.31,1284.08
10-11-2021 10:32,Premium,11.0,341.0,7.41,13.41,42.84,0.13,268.0,3.1,50.73,3192.54,1075.0,41.12,23.84,71.6,1262.87
10-11-2021 11:37,Premium,15.3,337.0,7.41,13.41,42.84,0.13,268.0,3.16,49.82,2931.21,1054.0,39.19,24.85,70.55,1286.38
10-11-2021 12:35,Premium,13.2,317.0,7.41,13.41,42.84,0.13,268.0,3.16,48.64,3246.48,1025.0,62.48,23.67,70.45,1273.35
10-11-2021 14:35,Premium,8.3,339.0,7.41,13.41,42.84,0.13,268.0,3.19,49.44,3097.27,1143.0,35.72,25.42,73.89,1277.89
10-11-2021 15:37,Premium,9.5,344.0,7.41,13.41,42.84,0.13,268.0,3.26,50.05,2967.29,1143.0,33.4,23.59,76.29,1262.31
10-11-2021 16:32,Premium,8.2,353.0,7.41,13.41,42.84,0.13,268.0,3.1,50.5,3254.9,1114.0,35.72,23.09,75.88,1268.45
10-11-2021 17:35,Premium,10.9,350.0,7.41,13.41,42.84,0.13,268.0,3.01,49.91,3019.95,1124.0,34.17,24.35,74.96,1312.22
10-11-2021 18:30,Premium,10.2,348.0,7.41,13.41,42.84,0.13,268.0,3.28,50.99,2997.67,1124.0,34.21,24.78,75.57,1303.12
10-11-2021 20:32,Premium,10.1,344.0,7.41,13.41,42.84,0.13,268.0,3.02,48.3,2886.02,1093.0,39.28,24.18,72.26,1332.99
10-11-2021 21:30,Premium,13.6,340.0,7.41,13.41,42.84,0.13,268.0,3.2,50.21,2970.85,1044.0,42.39,24.44,75.28,1311.57
10-11-2021 23:37,Premium,11.4,341.0,7.41,13.41,42.84,0.13,268.0,3.24,50.86,3079.66,1044.0,33.99,21.22,71.77,1274.11
11-11-2021 00:40,Premium,11.2,348.0,7.49,13.13,42.84,0.13,285.0,3.27,51.32,3256.98,1035.0,44.59,21.33,77.61,1303.2
11-11-2021 01:40,Premium,13.1,332.0,7.49,13.13,42.84,0.13,285.0,3.47,55.34,3025.1,995.0,39.84,23.01,69.85,1283.85
11-11-2021 03:33,Non premium,15.4,332.0,7.49,13.13,42.84,0.13,285.0,3.68,56.95,3306.22,964.0,39.68,20.84,73.77,1225.74
11-11-2021 04:30,Non premium,13.5,337.0,7.49,13.13,42.84,0.13,285.0,3.6,56.3,3177.21,924.0,36.68,21.15,73.46,1256.57
11-11-2021 05:38,Non premium,15.8,331.0,7.49,13.13,42.84,0.13,285.0,3.49,57.25,3096.64,915.0,38.63,21.98,73.43,1252.05
11-11-2021 06:35,Non premium,15.6,325.0,7.49,13.13,42.84,0.13,285.0,3.18,56.26,3044.28,895.0,38.67,21.42,68.71,1221.45
11-11-2021 08:35,Non premium,17.5,325.0,7.49,13.13,42.84,0.13,285.0,2.99,51.27,3100.49,995.0,48.19,21.87,67.7,1330.62
11-11-2021 09:32,Premium,9.9,339.0,7.49,13.13,42.84,0.13,285.0,2.82,49.96,3201.48,1044.0,47.44,22.24,68.88,1319.57
11-11-2021 10:35,Premium,11.1,340.0,7.49,13.13,42.84,0.13,285.0,2.92,51.44,3040.99,1094.0,37.19,23.12,72.43,1282.75
11-11-2021 11:32,Premium,9.9,338.0,7.49,13.13,42.84,0.13,285.0,2.95,52.38,3064.53,1074.0,49.91,23.04,73.0,1287.94
11-11-2021 13:33,Premium,8.6,341.0,7.49,13.13,42.84,0.13,285.0,3.41,51.47,3306.5,1065.0,51.89,23.91,67.26,1225.01
12-11-2021 16:30,Premium,8.4,334.0,7.45,13.27,42.84,0.13,251.0,2.78,48.49,3016.37,1115.0,49.8,23.14,76.42,1268.55
12-11-2021 21:38,Premium,12.8,322.0,7.45,13.27,42.84,0.13,251.0,3.78,53.04,3146.4,1065.0,40.45,22.01,78.11,1265.61
12-11-2021 22:32,Premium,12.1,317.0,7.45,13.27,42.84,0.13,251.0,3.58,50.44,2783.04,895.0,40.28,23.69,64.19,1355.5
12-11-2021 23:35,Premium,14.3,332.0,7.45,13.27,42.84,0.13,251.0,3.48,49.18,3170.88,1044.0,59.05,23.53,65.59,1295.64
13-11-2021 00:35,Premium,14.5,320.0,6.98,12.8,42.84,0.13,243.0,3.61,50.31,3082.7,1014.0,45.91,22.25,73.87,1317.3
13-11-2021 01:38,Premium,14.0,325.0,6.98,12.8,42.84,0.13,243.0,3.6,50.79,3096.99,1025.0,47.6,22.8,74.12,1294.74
13-11-2021 02:35,Premium,12.8,328.0,6.98,12.8,42.84,0.13,243.0,3.51,49.79,2994.7,1025.0,52.08,22.87,75.95,1292.87
13-11-2021 03:34,Premium,13.7,332.0,6.98,12.8,42.84,0.13,243.0,3.63,50.22,2989.2,1025.0,56.14,22.46,76.58,1297.63
13-11-2021 04:35,Premium,13.1,329.0,6.98,12.8,42.84,0.13,243.0,3.49,49.42,3076.57,1045.0,44.7,22.66,76.06,1293.85
13-11-2021 05:37,Premium,12.7,327.0,6.98,12.8,42.84,0.13,243.0,3.51,50.14,3186.73,1075.0,43.55,20.96,78.79,1291.55
13-11-2021 06:33,Non premium,13.8,348.0,6.98,12.8,42.84,0.13,243.0,3.78,52.17,3098.51,1014.0,40.81,21.4,77.56,1318.54
13-11-2021 07:37,Non premium,16.5,334.0,6.98,12.8,42.84,0.13,243.0,3.96,52.84,2985.02,965.0,45.07,22.57,77.7,1325.6
13-11-2021 08:30,Non premium,18.8,327.0,6.98,12.8,42.84,0.13,243.0,4.03,56.83,3089.7,925.0,39.78,21.83,77.25,1293.98
13-11-2021 09:34,Non premium,18.5,329.0,6.98,12.8,42.84,0.13,243.0,3.94,56.17,3134.8,925.0,51.83,21.64,78.28,1291.87
13-11-2021 11:30,Non premium,20.3,327.0,6.98,12.8,42.84,0.13,243.0,4.09,65.84,2974.41,895.0,43.31,23.09,78.51,1307.58
13-11-2021 12:33,Non premium,18.9,334.0,6.98,12.8,42.84,0.13,243.0,3.96,65.36,3126.42,905.0,59.99,23.48,77.16,1267.66
13-11-2021 13:30,Non premium,21.6,337.0,6.98,12.8,42.84,0.13,243.0,4.1,66.98,3070.51,906.0,59.49,23.49,77.15,1241.12
13-11-2021 14:32,Non premium,20.4,327.0,6.98,12.8,42.84,0.13,243.0,4.1,66.23,2968.64,906.0,46.89,22.8,78.39,1232.39
13-11-2021 15:33,Non premium,21.8,332.0,6.98,12.8,42.84,0.13,243.0,4.14,68.54,3075.41,886.0,48.48,20.94,79.23,1237.91
13-11-2021 16:30,Non premium,20.5,322.0,6.98,12.8,42.84,0.13,243.0,4.3,70.09,3035.83,896.0,59.95,22.11,79.93,1219.51
13-11-2021 16:32,Non premium,22.7,329.0,6.98,12.8,42.84,0.13,243.0,4.12,69.74,2937.78,896.0,46.27,22.23,79.69,1222.1
13-11-2021 17:30,Non premium,20.5,322.0,6.98,12.8,42.84,0.13,243.0,4.82,71.63,3037.47,915.0,43.31,21.71,79.34,1204.39
13-11-2021 18:34,Premium,13.2,357.0,6.98,12.8,42.84,0.13,243.0,4.42,66.03,3085.16,1053.0,39.13,21.75,77.68,1202.25
13-11-2021 19:30,Premium,12.3,337.0,6.98,12.8,42.84,0.13,243.0,4.57,66.37,3113.89,1014.0,46.04,22.85,77.75,1230.28
13-11-2021 20:27,Premium,14.4,339.0,6.98,12.8,42.84,0.13,243.0,4.55,66.33,3186.98,1014.0,51.22,22.07,78.85,1222.93
13-11-2021 21:38,Premium,13.7,344.0,6.98,12.8,42.84,0.13,243.0,4.49,67.49,3155.48,1014.0,54.19,21.73,79.69,1242.97
13-11-2021 22:35,Premium,15.3,334.0,6.98,12.8,42.84,0.13,243.0,4.6,66.01,3007.07,1014.0,50.87,22.42,78.8,1254.62
13-11-2021 23:38,Premium,15.4,342.0,6.98,12.8,42.84,0.13,243.0,4.38,63.37,3287.57,1014.0,52.46,22.87,79.24,1243.07
14-11-2021 00:38,Premium,12.3,339.0,6.3,13.16,42.84,0.13,267.0,4.41,64.58,2955.2,1014.0,54.55,21.81,79.11,1266.82
14-11-2021 01:30,Premium,11.7,332.0,6.3,13.16,42.84,0.13,267.0,4.44,63.56,3052.22,1014.0,54.67,21.89,78.99,1256.36
14-11-2021 02:35,Premium,13.2,329.0,6.3,13.16,42.84,0.13,267.0,4.36,61.57,2920.45,1014.0,38.65,21.39,80.11,1281.8
14-11-2021 03:37,Premium,11.5,337.0,6.3,13.16,42.84,0.13,267.0,4.27,60.82,3233.37,1015.0,53.06,22.13,78.82,1249.21
14-11-2021 05:30,Premium,15.6,310.0,6.3,13.16,42.84,0.13,267.0,4.31,60.38,3061.47,1035.0,53.67,23.12,70.1,1325.26
14-11-2021 06:37,Premium,15.6,329.0,6.3,13.16,42.84,0.13,267.0,4.21,59.36,3092.38,1035.0,56.28,21.98,75.92,1300.08
14-11-2021 07:30,Premium,12.7,332.0,6.3,13.16,42.84,0.13,267.0,4.01,57.17,2989.22,1065.0,42.79,21.81,79.71,1283.46
14-11-2021 17:30,Premium,14.4,344.0,6.3,13.16,42.84,0.13,267.0,4.35,51.99,2859.04,1044.0,43.99,20.91,79.52,1273.6
14-11-2021 18:30,Premium,14.8,350.0,6.3,13.16,42.84,0.13,267.0,4.1,52.05,3056.09,1044.0,39.51,21.16,79.73,1271.16
14-11-2021 19:32,Premium,13.5,352.0,6.3,13.16,42.84,0.13,267.0,4.37,54.94,3174.61,1044.0,38.13,19.68,80.58,1259.85
14-11-2021 20:30,Premium,14.2,344.0,6.3,13.16,42.84,0.13,267.0,4.23,55.01,3165.69,1044.0,41.33,20.27,79.67,1270.25
14-11-2021 21:35,Premium,12.1,346.0,6.3,13.16,42.84,0.13,267.0,4.25,52.52,3057.78,1025.0,44.74,22.48,77.88,1276.7
14-11-2021 22:33,Premium,11.7,352.0,6.3,13.16,42.84,0.13,267.0,4.52,53.11,3123.62,1025.0,43.59,20.94,80.1,1272.2
15-11-2021 00:30,Premium,12.4,358.0,7.23,12.83,42.84,0.13,253.0,4.45,54.67,3185.61,1014.0,59.15,20.84,78.76,1260.57
15-11-2021 01:37,Premium,13.5,350.0,7.23,12.83,42.84,0.13,253.0,4.31,62.3,3098.69,1014.0,43.36,22.74,75.7,1271.86
15-11-2021 02:34,Premium,13.8,348.0,7.23,12.83,42.84,0.13,253.0,4.32,62.84,2810.23,1014.0,37.48,21.91,77.16,1302.87
15-11-2021 03:35,Premium,11.4,353.0,7.23,12.83,42.84,0.13,253.0,4.31,67.01,3079.34,1014.0,44.78,21.81,76.61,1289.84
15-11-2021 04:38,Premium,12.0,350.0,7.23,12.83,42.84,0.13,253.0,4.37,67.95,3104.41,1014.0,39.3,21.36,77.35,1286.54
15-11-2021 05:30,Premium,14.8,353.0,7.23,12.83,42.84,0.13,253.0,4.33,63.53,3086.34,1014.0,40.11,21.01,78.06,1296.19
15-11-2021 06:37,Premium,13.9,357.0,7.23,12.83,42.84,0.13,253.0,4.35,64.52,2949.91,995.0,47.39,21.88,78.17,1301.64
15-11-2021 07:35,Premium,11.7,347.0,7.23,12.83,42.84,0.13,253.0,4.47,65.43,2973.25,994.0,40.68,21.55,77.36,1278.5
15-11-2021 08:35,Premium,14.6,355.0,7.23,12.83,42.84,0.13,253.0,4.47,65.98,3114.19,994.0,47.52,21.82,77.06,1257.32
15-11-2021 09:38,Premium,17.2,355.0,7.23,12.83,42.84,0.13,253.0,4.37,65.62,3218.71,995.0,47.88,21.48,79.24,1252.28
15-11-2021 10:32,Premium,13.4,350.0,7.23,12.83,42.84,0.13,253.0,4.44,66.21,3029.58,995.0,57.65,20.89,82.15,1257.64
15-11-2021 11:30,Premium,12.2,355.0,7.23,12.83,42.84,0.13,253.0,4.28,66.71,3030.2,995.0,39.55,22.35,75.94,1247.54
15-11-2021 12:35,Premium,13.2,346.0,7.23,12.83,42.84,0.13,253.0,4.33,65.85,3057.21,985.0,53.34,23.31,75.68,1251.34
15-11-2021 13:38,Premium,17.1,337.0,7.23,12.83,42.84,0.13,253.0,4.7,68.41,3038.44,934.0,38.21,22.0,75.19,1181.01
15-11-2021 14:33,Premium,18.8,337.0,7.23,12.83,42.84,0.13,253.0,4.37,67.62,3009.08,934.0,61.81,23.92,73.59,1185.56
15-11-2021 15:35,Premium,19.9,331.0,7.23,12.83,42.84,0.13,253.0,4.4,67.85,3096.98,935.0,67.94,22.8,76.67,1181.93
15-11-2021 16:38,Premium,18.3,320.0,7.23,12.83,42.84,0.13,253.0,4.44,68.28,3030.33,934.0,61.98,22.92,74.03,1186.06
16-11-2021 00:36,Non premium,14.7,337.0,6.43,13.22,42.84,0.13,268.0,4.53,72.08,3239.23,974.0,48.8,24.57,69.2,1301.53
16-11-2021 01:35,Non premium,18.4,344.0,6.43,13.22,42.84,0.13,268.0,4.66,71.77,3098.9,954.0,50.28,25.52,71.71,1308.33
16-11-2021 02:36,Non premium,18.6,337.0,6.43,13.22,42.84,0.13,268.0,4.65,69.57,3111.12,934.0,41.35,23.99,74.27,1312.91
16-11-2021 03:13,Non premium,18.9,325.0,6.43,13.22,42.84,0.13,268.0,4.71,69.53,3235.23,934.0,54.65,23.11,74.87,1307.11
16-11-2021 04:37,Non premium,17.3,327.0,6.43,13.22,42.84,0.13,268.0,4.83,70.95,3070.21,934.0,60.78,23.01,75.25,1291.62
16-11-2021 05:35,Non premium,18.5,332.0,6.43,13.22,42.84,0.13,268.0,4.55,69.91,3079.15,934.0,63.73,24.17,74.75,1289.02
16-11-2021 06:45,Premium,13.7,339.0,6.43,13.22,42.84,0.13,268.0,4.29,63.68,2891.81,994.0,55.49,25.58,72.92,1281.26
16-11-2021 07:34,Premium,11.4,341.0,6.43,13.22,42.84,0.13,268.0,4.51,63.28,3060.52,1014.0,53.04,23.28,74.93,1268.22
16-11-2021 08:38,Premium,13.7,332.0,6.43,13.22,42.84,0.13,268.0,3.94,54.56,2998.43,1065.0,43.34,23.02,76.27,1222.04
16-11-2021 09:35,Premium,8.2,359.0,6.43,13.22,42.84,0.13,268.0,3.91,48.0,3087.52,1144.0,43.92,23.49,77.32,1201.06
16-11-2021 13:35,Premium,13.1,338.0,6.43,13.22,42.84,0.13,268.0,4.09,53.79,3048.79,1014.0,57.29,23.29,75.27,1275.61
16-11-2021 14:33,Premium,12.5,334.0,6.43,13.22,42.84,0.13,268.0,4.29,56.11,3041.53,1025.0,55.34,23.64,74.73,1283.52
16-11-2021 15:35,Premium,11.7,350.0,6.43,13.22,42.84,0.13,268.0,4.22,60.36,2999.8,1025.0,40.09,21.74,76.08,1296.2
16-11-2021 16:33,Premium,12.7,344.0,6.43,13.22,42.84,0.13,268.0,4.34,59.01,2935.26,1044.0,37.56,22.81,75.99,1288.95
16-11-2021 17:35,Premium,13.0,348.0,6.43,13.22,42.84,0.13,268.0,4.15,62.45,2969.03,1044.0,50.78,22.41,76.33,1301.45
17-11-2021 10:30,Non premium,25.4,332.0,6.64,12.98,42.84,0.13,262.0,4.84,70.57,3114.18,934.0,37.17,20.51,81.19,1378.92
17-11-2021 11:35,Non premium,22.7,334.0,6.64,12.98,42.84,0.13,262.0,4.92,70.34,3163.63,915.0,48.96,20.89,83.58,1337.75
17-11-2021 12:38,Non premium,23.7,317.0,6.64,12.98,42.84,0.13,262.0,4.63,66.49,3206.37,894.0,63.71,23.72,73.83,1343.61
17-11-2021 13:30,Non premium,21.9,320.0,6.64,12.98,42.84,0.13,262.0,4.72,69.42,2954.16,895.0,45.53,20.01,81.64,1360.42
17-11-2021 14:35,Non premium,20.8,315.0,6.64,12.98,42.84,0.13,262.0,4.99,70.97,3075.51,894.0,46.91,20.87,83.53,1330.28
17-11-2021 15:38,Non premium,23.6,320.0,6.64,12.98,42.84,0.13,262.0,5.2,71.2,3087.14,895.0,45.53,19.73,84.01,1328.76
17-11-2021 16:35,Non premium,19.6,322.0,6.64,12.98,42.84,0.13,262.0,4.79,70.29,3078.04,875.0,48.08,21.24,83.46,1327.66
17-11-2021 17:32,Non premium,21.0,310.0,6.64,12.98,42.84,0.13,262.0,5.14,71.13,3140.03,895.0,42.75,20.81,84.42,1314.47
17-11-2021 18:30,Non premium,18.8,310.0,6.64,12.98,42.84,0.13,262.0,4.82,60.26,3178.68,876.0,57.25,23.84,76.75,1327.08
17-11-2021 19:35,Premium,12.6,337.0,6.64,12.98,42.84,0.13,262.0,4.41,57.95,3208.0,1014.0,37.4,21.3,82.25,1280.89
17-11-2021 22:37,Premium,13.0,329.0,6.64,12.98,42.84,0.13,262.0,4.41,58.54,3114.13,1024.0,45.89,20.48,80.33,1328.51
17-11-2021 23:35,Premium,14.7,332.0,6.64,12.98,42.84,0.13,262.0,4.21,55.85,3253.83,1014.0,55.66,21.94,80.4,1314.8
18-11-2021 00:37,Premium,15.8,344.0,6.83,13.03,42.84,0.13,263.0,4.15,54.53,2968.13,995.0,42.75,21.94,82.7,1332.4
